relevent_val,qid,feat1,feat2,feat3,feat4,feat5,feat6,feat7,feat8,feat9,feat10,feat11,feat12,feat13,feat14,feat15,feat16,feat17,feat18,feat19,feat20,feat21,feat22,feat23,feat24,feat25,doc_id
0.0,40,2.0,1.38629436,0.18181818,0.17402275,31.54188155,9.71573991,44.2466229,0.9795705,13.90655617,9.10653142,15.0,4.24849524,0.14423077,0.13908639,39.15024124,11.14695685,34.34420823,0.72435091,91.08619763,5.67570183,21.903,3.08662361,-6.06575,-5.80279,-6.04146,206656
0.0,40,1.0,0.69314718,0.125,0.11778304,31.54188155,9.71573991,44.2466229,0.60905157,6.70949371,4.63279331,9.0,3.91202301,0.07258065,0.07152957,39.15024124,11.14695685,34.34420823,0.3323534,44.08842768,3.51188097,18.8877,2.93851092,-5.93271,-5.74579,-5.85099,251709
1.0,40,3.0,2.07944154,0.42857143,0.40059418,31.54188155,9.71573991,44.2466229,1.90048229,18.69463908,12.89270212,0.0,0.0,0.0,0.0,39.15024124,11.14695685,34.34420823,0.0,0.0,0.0,24.8742,3.21383112,-5.09878,-4.82268,-4.82268,208791
0.0,40,1.0,0.69314718,0.05263158,0.05129329,31.54188155,9.71573991,44.2466229,0.30242135,6.70949371,3.78108259,13.0,4.56434819,0.08965517,0.08792121,39.15024124,11.14695685,34.34420823,0.41416746,66.16373049,4.02823196,19.6004,2.97554997,-5.89856,-5.64392,-5.74957,252058
0.0,40,2.0,1.38629436,0.28571429,0.26706279,31.54188155,9.71573991,44.2466229,1.37930334,13.90655617,10.0026121,18.0,4.51085951,0.15254237,0.14644677,39.15024124,11.14695685,34.34420823,0.76419609,112.45466673,5.73124298,22.1351,3.09716458,-6.0871,-5.7891,-6.02162,215927
0.0,40,1.0,0.69314718,0.1,0.09531018,31.54188155,9.71573991,44.2466229,0.54215349,7.19706247,4.88310377,8.0,3.21887582,0.0754717,0.07408254,39.15024124,11.14695685,34.34420823,0.41656779,49.10451033,4.5286329,19.1767,2.953696,-6.25063,-5.98394,-6.11308,217111
0.0,40,4.0,2.77258872,0.44444444,0.42144206,31.54188155,9.71573991,44.2466229,1.92599632,22.52731654,13.94101778,5.0,3.17805383,0.2173913,0.21106045,39.15024124,11.14695685,34.34420823,0.8981615,23.2733093,6.43209133,31.5872,3.45275198,-4.60064,-4.54597,-4.4426,219910
0.0,40,0.0,0.0,0.0,0.0,31.54188155,9.71573991,44.2466229,0.0,0.0,0.0,6.0,3.4657359,0.06593407,0.06522249,39.15024124,11.14695685,34.34420823,0.32361063,31.29721373,3.78225016,20.6548,3.02794774,-5.44644,-5.4329,-5.54132,220596
1.0,40,3.0,2.07944154,0.33333333,0.31608155,31.54188155,9.71573991,44.2466229,1.57122605,18.69463908,12.15846047,5.0,2.89037176,0.19230769,0.18595627,39.15024124,11.14695685,34.34420823,0.90977021,28.3580029,6.57341671,27.2084,3.30352575,-5.08819,-5.09857,-5.13557,222311
0.0,40,2.0,1.38629436,0.28571429,0.26706279,31.54188155,9.71573991,44.2466229,1.37930334,13.90655617,10.0026121,0.0,0.0,0.0,0.0,39.15024124,11.14695685,34.34420823,0.0,0.0,0.0,14.7479,2.6911007,-6.07666,-6.11446,-6.18787,224643
0.0,40,1.0,0.69314718,0.2,0.18232156,31.54188155,9.71573991,44.2466229,0.56902028,3.83267746,2.29264309,11.0,4.56434819,0.088,0.08629787,39.15024124,11.14695685,34.34420823,0.3605986,48.03000393,3.54839496,21.0095,3.04497472,-5.29899,-5.25276,-5.27586,257770
0.0,40,2.0,1.38629436,0.25,0.23556607,31.54188155,9.71573991,44.2466229,1.25071218,13.90655617,9.73752478,19.0,4.49980967,0.12666667,0.12202096,39.15024124,11.14695685,34.34420823,0.62843337,113.6689343,5.23648133,21.0832,3.04847651,-6.26145,-5.85758,-6.21888,230872
0.0,40,0.0,0.0,0.0,0.0,31.54188155,9.71573991,44.2466229,0.0,0.0,0.0,5.0,2.89037176,0.09433962,0.09277468,39.15024124,11.14695685,34.34420823,0.48591339,28.3580029,4.95442891,21.2265,3.0552504,-5.5856,-5.56125,-5.69301,259027
0.0,40,1.0,0.69314718,0.11111111,0.10536052,31.54188155,9.71573991,44.2466229,0.58760532,7.19706247,4.98770665,6.0,2.7080502,0.048,0.04737202,39.15024124,11.14695685,34.34420823,0.27696027,37.48488891,3.68884024,16.4696,2.80151626,-6.45243,-6.12364,-6.44629,260290
0.0,40,3.0,1.79175947,0.3,0.27763174,31.54188155,9.71573991,44.2466229,1.40514918,21.10361864,9.98453572,0.0,0.0,0.0,0.0,39.15024124,11.14695685,34.34420823,0.0,0.0,0.0,20.2558,3.00844117,-5.56132,-5.61299,-5.63035,235670
0.0,40,0.0,0.0,0.0,0.0,31.54188155,9.71573991,44.2466229,0.0,0.0,0.0,4.0,2.19722458,0.04651163,0.04597904,39.15024124,11.14695685,34.34420823,0.26682307,24.55225517,3.68992648,15.5368,2.7432114,-6.32411,-6.14723,-6.31381,238460
0.0,40,1.0,0.69314718,0.11111111,0.10536052,31.54188155,9.71573991,44.2466229,0.58760532,7.19706247,4.98770665,4.0,2.19722458,0.11111111,0.10813444,39.15024124,11.14695685,34.34420823,0.58665154,24.55225517,5.23186193,19.6534,2.97825035,-5.8643,-5.88554,-5.93435,242206
0.0,40,2.0,1.38629436,0.33333333,0.30830136,31.54188155,9.71573991,44.2466229,1.3372724,11.49757662,7.9543108,8.0,3.17805383,0.07692308,0.07539492,39.15024124,11.14695685,34.34420823,0.32296947,36.45817078,2.62681408,15.2979,2.72771556,-6.5287,-6.28295,-6.39115,243084
0.0,40,1.0,0.69314718,0.125,0.11778304,31.54188155,9.71573991,44.2466229,0.64166061,7.19706247,5.10473148,7.0,2.89037176,0.07142857,0.06996422,39.15024124,11.14695685,34.34420823,0.39716328,43.95120578,4.30347296,18.013,2.89109372,-6.26132,-6.03088,-6.20395,245102
0.0,40,1.0,0.69314718,0.25,0.22314355,31.54188155,9.71573991,44.2466229,1.0293571,7.19706247,5.79484006,6.0,2.99573227,0.0625,0.06154757,39.15024124,11.14695685,34.34420823,0.33620374,35.48082593,3.8939802,18.9315,2.9408272,-5.83675,-5.72364,-5.89811,264090
0.0,40,0.0,0.0,0.0,0.0,31.54188155,9.71573991,44.2466229,0.0,0.0,0.0,5.0,2.48490665,0.06493506,0.06386364,39.15024124,11.14695685,34.34420823,0.36523777,31.01857204,4.24409589,17.3573,2.85401317,-6.19323,-6.05664,-6.1144,274812
0.0,40,3.0,2.07944154,0.33333333,0.31608155,31.54188155,9.71573991,44.2466229,1.49941623,17.73923363,11.28648943,14.0,5.88610403,0.14,0.13737231,39.15024124,11.14695685,34.34420823,0.66086216,73.31296748,5.65623871,30.0477,3.40278612,-4.9349,-4.91151,-4.85087,276308
0.0,40,1.0,0.69314718,0.11111111,0.10536052,31.54188155,9.71573991,44.2466229,0.42658008,4.78808291,2.65452834,1.0,0.69314718,0.04545455,0.04445176,39.15024124,11.14695685,34.34420823,0.15955479,3.80574773,0.82363401,3.18098,1.15718933,-9.49097,-9.22971,-9.60073,278962
0.0,40,1.0,0.69314718,0.14285714,0.13353139,31.54188155,9.71573991,44.2466229,0.43665711,3.83267746,1.99577578,5.0,3.17805383,0.1,0.0986286,39.15024124,11.14695685,34.34420823,0.43928638,23.2733093,4.36699927,22.8786,3.13020198,-5.16126,-5.1674,-5.15274,285254
0.0,40,0.0,0.0,0.0,0.0,31.54188155,9.71573991,44.2466229,0.0,0.0,0.0,3.0,2.07944154,0.07894737,0.07792646,39.15024124,11.14695685,34.34420823,0.39486512,16.08187531,4.45295144,19.2589,2.95797329,-5.56659,-5.57676,-5.66779,285878
0.0,40,2.0,1.38629436,0.5,0.4462871,31.54188155,9.71573991,44.2466229,2.01419335,13.90655617,11.11590491,14.0,4.15888308,0.12280702,0.11918419,39.15024124,11.14695685,34.34420823,0.63945292,85.93289308,5.41752084,21.7278,3.07859255,-6.09656,-5.82292,-5.96723,286800
1.0,40,3.0,2.07944154,0.6,0.54696467,31.54188155,9.71573991,44.2466229,2.41444696,18.69463908,13.88215683,0.0,0.0,0.0,0.0,39.15024124,11.14695685,34.34420823,0.0,0.0,0.0,25.3082,3.23112845,-5.06306,-4.67868,-4.67868,286823
0.0,40,3.0,2.07944154,0.33333333,0.31608155,31.54188155,9.71573991,44.2466229,1.49941623,17.73923363,11.28648943,25.0,7.74240202,0.18518519,0.18065332,39.15024124,11.14695685,34.34420823,0.84198243,129.17008888,6.41934878,32.3745,3.47737108,-4.83135,-4.76801,-4.75266,287424
0.0,40,0.0,0.0,0.0,0.0,31.54188155,9.71573991,44.2466229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.15024124,11.14695685,34.34420823,0.0,0.0,0.0,3.18098,1.15718933,-9.49097,-9.22971,-9.60073,287744
2.0,40,3.0,2.07944154,0.27272727,0.26103413,31.54188155,9.71573991,44.2466229,1.34093063,18.69463908,11.57589752,16.0,5.29831737,0.10958904,0.10718685,39.15024124,11.14695685,34.34420823,0.54743436,90.84927491,5.05890032,25.1177,3.22357278,-5.63564,-5.39629,-5.5576,292455
0.0,40,4.0,2.77258872,0.4,0.38124072,31.54188155,9.71573991,44.2466229,1.72733551,21.93326303,13.11318864,9.0,4.68213123,0.20454545,0.19931326,39.15024124,11.14695685,34.34420823,0.85083787,42.85463657,6.26636182,29.9104,3.39820625,-4.76902,-4.77305,-4.69154,292852
0.0,40,2.0,1.38629436,0.13333333,0.12907704,31.54188155,9.71573991,44.2466229,0.76160922,13.90655617,8.49407848,17.0,4.47733681,0.07488987,0.07348122,39.15024124,11.14695685,34.34420823,0.4154495,105.3318437,4.49987986,19.6973,2.98048157,-6.60387,-5.98238,-6.49148,293990
0.0,40,0.0,0.0,0.0,0.0,31.54188155,9.71573991,44.2466229,0.0,0.0,0.0,7.0,3.58351894,0.06481481,0.06409725,39.15024124,11.14695685,34.34420823,0.30574866,35.24314111,3.75462804,17.7087,2.87405604,-6.07198,-5.90401,-5.94181,343903
0.0,40,1.0,0.69314718,0.08333333,0.08004271,31.54188155,9.71573991,44.2466229,0.46985062,7.19706247,4.70229576,9.0,3.73766962,0.0647482,0.06371426,39.15024124,11.14695685,34.34420823,0.35346861,54.22327039,4.07181542,19.3703,2.96374097,-5.98268,-5.74955,-5.84911,294000
0.0,40,1.0,0.69314718,0.0625,0.06062462,31.54188155,9.71573991,44.2466229,0.35019434,6.70949371,3.94932667,9.0,3.17805383,0.06569343,0.06432538,39.15024124,11.14695685,34.34420823,0.25909864,38.25985553,2.13480907,13.5361,2.60536019,-6.78585,-6.3957,-6.64748,294531
0.0,40,3.0,2.07944154,0.25,0.24012812,31.54188155,9.71573991,44.2466229,1.05705641,15.33025408,8.17162877,19.0,6.1737861,0.1043956,0.10241561,39.15024124,11.14695685,34.34420823,0.42440649,84.22412306,3.06952467,20.8438,3.03705654,-5.932,-5.75707,-5.75108,295212
0.0,40,0.0,0.0,0.0,0.0,31.54188155,9.71573991,44.2466229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.15024124,11.14695685,34.34420823,0.0,0.0,0.0,3.18098,1.15718933,-9.49097,-9.22971,-9.60073,296200
0.0,40,2.0,1.38629436,0.18181818,0.17402275,31.54188155,9.71573991,44.2466229,0.9795705,13.90655617,9.10653142,10.0,3.58351894,0.06622517,0.06515234,39.15024124,11.14695685,34.34420823,0.36996611,61.38063791,4.29704107,19.2258,2.95625313,-6.41133,-5.9954,-6.22676,344873
0.0,40,2.0,1.38629436,0.22222222,0.21072103,31.54188155,9.71573991,44.2466229,1.14464597,13.90655617,9.50393213,17.0,4.09434456,0.1328125,0.12696385,39.15024124,11.14695685,34.34420823,0.6330294,100.73630056,5.07109155,20.4301,3.0170093,-6.21291,-5.87472,-6.08511,308102
0.0,40,2.0,1.38629436,0.4,0.36464311,31.54188155,9.71573991,44.2466229,1.74271926,13.90655617,10.67159946,0.0,0.0,0.0,0.0,39.15024124,11.14695685,34.34420823,0.0,0.0,0.0,19.3802,2.96425193,-5.57314,-5.51403,-5.51403,309699
0.0,40,0.0,0.0,0.0,0.0,31.54188155,9.71573991,44.2466229,0.0,0.0,0.0,3.0,2.07944154,0.06976744,0.06896855,39.15024124,11.14695685,34.34420823,0.31477755,14.38841212,3.7949518,15.6418,2.74994682,-5.93043,-5.9225,-6.09997,310453
0.0,40,1.0,0.69314718,0.2,0.18232156,31.54188155,9.71573991,44.2466229,0.89175723,7.19706247,5.57245703,4.0,2.07944154,0.04395604,0.04336435,39.15024124,11.14695685,34.34420823,0.21618774,21.51123515,2.45694303,11.806,2.46860788,-6.83859,-6.62901,-6.69458,311849
0.0,40,0.0,0.0,0.0,0.0,31.54188155,9.71573991,44.2466229,0.0,0.0,0.0,4.0,2.07944154,0.03389831,0.03354479,39.15024124,11.14695685,34.34420823,0.2002661,25.20876133,3.06175113,13.1691,2.57787318,-6.5739,-6.27489,-6.60687,311987
1.0,40,2.0,1.38629436,1.0,0.81093022,31.54188155,9.71573991,44.2466229,2.69328786,11.49757662,10.11411524,0.0,0.0,0.0,0.0,39.15024124,11.14695685,34.34420823,0.0,0.0,0.0,15.5505,2.74409279,-5.85489,-5.59369,-5.59369,345885
0.0,40,0.0,0.0,0.0,0.0,31.54188155,9.71573991,44.2466229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.15024124,11.14695685,34.34420823,0.0,0.0,0.0,3.18098,1.15718933,-9.49097,-9.22971,-9.60073,316379
2.0,40,4.0,2.48490665,0.44444444,0.41139173,31.54188155,9.71573991,44.2466229,1.93888107,25.89170155,12.84819118,12.0,4.56434819,0.12121212,0.11817287,39.15024124,11.14695685,34.34420823,0.61276362,70.3051457,5.38204061,26.0079,3.25840034,-5.45299,-5.3238,-5.33813,317467
2.0,40,3.0,2.07944154,0.5,0.46245204,31.54188155,9.71573991,44.2466229,2.1255072,18.69463908,13.34520621,3.0,2.07944154,0.2,0.19361556,39.15024124,11.14695685,34.34420823,0.91192154,16.08187531,6.62727613,26.9915,3.295522,-5.02389,-4.99609,-4.94357,318375
0.0,40,1.0,0.69314718,0.16666667,0.15415068,31.54188155,9.71573991,44.2466229,0.75058978,6.70949371,4.91804053,2.0,1.38629436,0.06666667,0.06557965,39.15024124,11.14695685,34.34420823,0.37221614,12.27612758,4.30873125,17.1879,2.84420565,-5.92146,-5.97863,-6.12638,319849
0.0,40,0.0,0.0,0.0,0.0,31.54188155,9.71573991,44.2466229,0.0,0.0,0.0,14.0,4.15888308,0.09090909,0.08890353,39.15024124,11.14695685,34.34420823,0.49202548,85.93289308,4.86394043,19.972,2.99433129,-6.37202,-5.95319,-6.40116,320002
0.0,40,2.0,1.38629436,0.28571429,0.26706279,31.54188155,9.71573991,44.2466229,1.19335736,11.49757662,7.65519803,9.0,3.73766962,0.05555556,0.0547916,39.15024124,11.14695685,34.34420823,0.2402744,40.92042467,2.90235126,17.3284,2.85234677,-6.0138,-5.74903,-5.87288,320619
0.0,40,0.0,0.0,0.0,0.0,31.54188155,9.71573991,44.2466229,0.0,0.0,0.0,4.0,2.48490665,0.04395604,0.04359813,39.15024124,11.14695685,34.34420823,0.21771888,20.85472899,3.14588291,15.0016,2.70815686,-6.15005,-6.04124,-6.13777,321965
0.0,40,2.0,1.38629436,0.28571429,0.26706279,31.54188155,9.71573991,44.2466229,1.37930334,13.90655617,10.0026121,0.0,0.0,0.0,0.0,39.15024124,11.14695685,34.34420823,0.0,0.0,0.0,19.0478,2.94695161,-5.60885,-5.61013,-5.61013,322525
0.0,40,0.0,0.0,0.0,0.0,31.54188155,9.71573991,44.2466229,0.0,0.0,0.0,3.0,1.79175947,0.02678571,0.02658852,39.15024124,11.14695685,34.34420823,0.15984847,18.74244446,2.78666959,12.11,2.49403156,-6.59094,-6.31631,-6.45246,326310
1.0,40,3.0,2.07944154,0.42857143,0.40059418,31.54188155,9.71573991,44.2466229,1.90048229,18.69463908,12.89270212,15.0,5.95064255,0.12195122,0.11967458,39.15024124,11.14695685,34.34420823,0.56840565,78.3354625,5.14439539,27.4127,3.31100641,-5.19108,-5.13095,-5.01721,328360
0.0,40,0.0,0.0,0.0,0.0,31.54188155,9.71573991,44.2466229,0.0,0.0,0.0,7.0,2.63905733,0.04895105,0.04807035,39.15024124,11.14695685,34.34420823,0.26237214,41.32518113,3.23562837,13.7905,2.62397995,-6.60871,-6.22848,-6.42498,329026
0.0,40,2.0,1.38629436,0.33333333,0.30830136,31.54188155,9.71573991,44.2466229,1.53882458,13.90655617,10.30893594,4.0,2.07944154,0.05633803,0.05537146,39.15024124,11.14695685,34.34420823,0.30668832,23.895749,3.76718083,18.2115,2.90205326,-6.11362,-5.99777,-6.1545,330681
0.0,40,0.0,0.0,0.0,0.0,31.54188155,9.71573991,44.2466229,0.0,0.0,0.0,10.0,4.09434456,0.06097561,0.06020888,39.15024124,11.14695685,34.34420823,0.33246679,58.72006877,4.11162063,19.78,2.98467133,-6.01766,-5.7459,-5.87051,332391
0.0,40,1.0,0.69314718,0.2,0.18232156,31.54188155,9.71573991,44.2466229,0.89175723,7.19706247,5.57245703,0.0,0.0,0.0,0.0,39.15024124,11.14695685,34.34420823,0.0,0.0,0.0,10.1648,2.31893077,-6.33984,-6.60908,-6.60908,336437
0.0,40,0.0,0.0,0.0,0.0,31.54188155,9.71573991,44.2466229,0.0,0.0,0.0,1.0,0.69314718,0.01369863,0.01360565,39.15024124,11.14695685,34.34420823,0.0848738,6.46631687,1.64715089,3.18098,1.15718933,-9.49097,-9.22971,-9.60073,337233
0.0,40,1.0,0.69314718,0.16666667,0.15415068,31.54188155,9.71573991,44.2466229,0.7882348,7.19706247,5.39089541,9.0,3.17805383,0.06569343,0.06432538,39.15024124,11.14695685,34.34420823,0.3668857,56.88383953,4.05545617,17.3276,2.85230061,-6.43307,-6.07508,-6.29959,338188
0.0,41,1.0,0.69314718,0.2,0.18232156,22.40262867,6.81556807,22.35113912,0.88394113,7.10210066,5.45598122,0.0,0.0,0.0,0.0,16.96640923,5.62175668,15.19994367,0.0,0.0,0.0,9.93103,2.2956642,-5.24107,-5.26406,-5.26406,48672
0.0,41,1.0,0.69314718,0.2,0.18232156,22.40262867,6.81556807,22.35113912,0.88394113,7.10210066,5.45598122,0.0,0.0,0.0,0.0,16.96640923,5.62175668,15.19994367,0.0,0.0,0.0,9.93103,2.2956642,-5.24107,-5.26406,-5.26406,1640
0.0,41,1.0,0.69314718,0.125,0.11778304,22.40262867,6.81556807,22.35113912,0.63539231,7.10210066,4.98853672,7.0,2.07944154,0.10144928,0.09662684,16.96640923,5.62175668,15.19994367,0.4927381,43.93863347,3.15556026,11.7216,2.46143329,-5.55884,-5.42771,-5.95305,2511
0.0,41,0.0,0.0,0.0,0.0,22.40262867,6.81556807,22.35113912,0.0,0.0,0.0,3.0,1.79175947,0.03092784,0.03066537,16.96640923,5.62175668,15.19994367,0.15201163,15.53857475,1.85446001,9.94379,2.29694824,-5.38018,-5.29449,-5.35232,36403
0.0,41,1.0,0.69314718,0.16666667,0.15415068,22.40262867,6.81556807,22.35113912,0.7810131,7.10210066,5.27451343,0.0,0.0,0.0,0.0,16.96640923,5.62175668,15.19994367,0.0,0.0,0.0,9.84513,2.28697692,-5.25909,-5.30962,-5.30962,3691
1.0,41,1.0,0.69314718,0.14285714,0.13353139,22.40262867,6.81556807,22.35113912,0.70041362,7.10210066,5.1212158,7.0,2.63905733,0.08536585,0.08273893,16.96640923,5.62175668,15.19994367,0.41370098,40.64636531,3.0061817,13.904,2.63217657,-4.94554,-4.89442,-5.06988,34185
1.0,41,1.0,0.69314718,0.05263158,0.05129329,22.40262867,6.81556807,22.35113912,0.31757682,7.10210066,4.13286714,0.0,0.0,0.0,0.0,16.96640923,5.62175668,15.19994367,0.0,0.0,0.0,8.84999,2.18041633,-5.46784,-5.59756,-5.63813,7202
2.0,41,1.0,0.69314718,0.2,0.18232156,22.40262867,6.81556807,22.35113912,0.88394113,7.10210066,5.45598122,0.0,0.0,0.0,0.0,16.96640923,5.62175668,15.19994367,0.0,0.0,0.0,9.93103,2.2956642,-5.24107,-5.26406,-5.26406,8910
0.0,41,1.0,0.69314718,0.14285714,0.13353139,22.40262867,6.81556807,22.35113912,0.47467323,4.25242185,2.39963407,2.0,1.38629436,0.01960784,0.01951235,16.96640923,5.62175668,15.19994367,0.09397166,9.83119465,1.3679848,10.472,2.34870503,-4.69548,-4.79126,-4.90275,9680
1.0,41,0.0,0.0,0.0,0.0,22.40262867,6.81556807,22.35113912,0.0,0.0,0.0,7.0,2.63905733,0.04191617,0.04126795,16.96640923,5.62175668,15.19994367,0.22107899,40.64636531,2.27468419,11.4612,2.43896742,-5.47012,-5.25257,-5.36673,9687
0.0,41,0.0,0.0,0.0,0.0,22.40262867,6.81556807,22.35113912,0.0,0.0,0.0,2.0,1.09861229,0.03389831,0.03333642,16.96640923,5.62175668,15.19994367,0.09637831,5.96935895,0.39590426,3.18098,1.15718933,-9.49097,-9.22971,-9.60073,11019
1.0,41,1.0,0.69314718,0.25,0.22314355,22.40262867,6.81556807,22.35113912,1.02083998,7.10210066,5.67827027,9.0,2.30258509,0.11392405,0.10788896,16.96640923,5.62175668,15.19994367,0.53946865,56.49252875,3.26685609,11.9628,2.48180183,-5.54924,-5.3907,-5.79681,16611
0.0,41,1.0,0.69314718,0.16666667,0.15415068,22.40262867,6.81556807,22.35113912,0.7810131,7.10210066,5.27451343,6.0,1.94591015,0.05084746,0.04959694,16.96640923,5.62175668,15.19994367,0.27700035,37.66168583,2.5063655,10.774,2.37713582,-5.90707,-5.58006,-5.72659,19892
0.0,41,0.0,0.0,0.0,0.0,22.40262867,6.81556807,22.35113912,0.0,0.0,0.0,1.0,0.69314718,0.0125,0.01242252,16.96640923,5.62175668,15.19994367,0.07553581,6.27694764,1.32658533,5.90937,1.77653923,-9.49097,-5.96503,-9.60073,21721
0.0,41,1.0,0.69314718,0.1,0.09531018,22.40262867,6.81556807,22.35113912,0.53661621,7.10210066,4.76709563,8.0,2.19722458,0.04102564,0.04020642,16.96640923,5.62175668,15.19994367,0.22913819,50.21558111,2.31107145,10.3563,2.33759503,-9.49097,-5.64283,-5.9375,45901
1.0,41,1.0,0.69314718,0.5,0.40546511,22.40262867,6.81556807,22.35113912,1.51535805,7.10210066,6.36970625,0.0,0.0,0.0,0.0,16.96640923,5.62175668,15.19994367,0.0,0.0,0.0,10.198,2.32219162,-5.18498,-5.03504,-5.03504,27961
0.0,41,1.0,0.69314718,0.1,0.09531018,22.40262867,6.81556807,22.35113912,0.53661621,7.10210066,4.76709563,0.0,0.0,0.0,0.0,16.96640923,5.62175668,15.19994367,0.0,0.0,0.0,9.5159,2.25296408,-5.32808,-5.43725,-5.43725,29292
0.0,41,1.0,0.69314718,0.16666667,0.15415068,22.40262867,6.81556807,22.35113912,0.7810131,7.10210066,5.27451343,3.0,1.79175947,0.08108108,0.07931198,16.96640923,5.62175668,15.19994367,0.36972141,15.53857475,2.89000661,14.0062,2.63950009,-4.75532,-4.75436,-4.7618,56971
0.0,41,1.0,0.69314718,0.33333333,0.28768207,22.40262867,6.81556807,22.35113912,1.2141311,7.10210066,5.96509711,4.0,1.60943791,0.08333333,0.08004271,16.96640923,5.62175668,15.19994367,0.42073392,25.10779055,2.96807134,11.4306,2.43629397,-5.4472,-5.4422,-5.45905,70077
1.0,41,1.0,0.69314718,0.16666667,0.15415068,22.40262867,6.81556807,22.35113912,0.7810131,7.10210066,5.27451343,8.0,2.19722458,0.10666667,0.10135249,16.96640923,5.62175668,15.19994367,0.51254879,50.21558111,3.20362346,11.8407,2.47154275,-5.56041,-5.41093,-5.76271,61805
1.0,41,2.0,1.38629436,0.33333333,0.30830136,22.40262867,6.81556807,22.35113912,1.31676759,11.35452251,7.81524896,7.0,2.89037176,0.07777778,0.07604613,16.96640923,5.62175668,15.19994367,0.36337478,37.35409714,2.86441755,15.0196,2.70935601,-4.76743,-4.71089,-4.70696,61816
0.0,41,1.0,0.69314718,0.14285714,0.13353139,22.40262867,6.81556807,22.35113912,0.47467323,4.25242185,2.39963407,5.0,1.79175947,0.05319149,0.05182507,16.96640923,5.62175668,15.19994367,0.28809213,31.38473819,2.54783296,12.8343,2.55212127,-5.11241,-5.03864,-5.00726,71138
1.0,41,0.0,0.0,0.0,0.0,22.40262867,6.81556807,22.35113912,0.0,0.0,0.0,2.0,1.09861229,0.02409639,0.02381065,16.96640923,5.62175668,15.19994367,0.14084983,12.55389528,1.84627941,8.01761,2.08164037,-6.00253,-5.81265,-6.01583,71296
0.0,41,0.0,0.0,0.0,0.0,22.40262867,6.81556807,22.35113912,0.0,0.0,0.0,8.0,3.58351894,0.04678363,0.0462794,16.96640923,5.62175668,15.19994367,0.22653999,41.47791169,2.34245724,14.3781,2.66570622,-4.47605,-4.56338,-4.40229,62983
1.0,41,0.0,0.0,0.0,0.0,22.40262867,6.81556807,22.35113912,0.0,0.0,0.0,1.0,0.69314718,0.02,0.01980263,16.96640923,5.62175668,15.19994367,0.11826199,6.27694764,1.69176361,6.87278,1.92756868,-5.89717,-5.86713,-6.06548,63863
0.0,41,1.0,0.69314718,0.07142857,0.06899287,22.40262867,6.81556807,22.35113912,0.41031526,7.10210066,4.43401964,2.0,1.09861229,0.01851852,0.01834914,16.96640923,5.62175668,15.19994367,0.10996569,12.55389528,1.62943061,8.53137,2.14374996,-9.49097,-5.78742,-5.99564,73157
1.0,41,3.0,1.79175947,0.375,0.34092659,22.40262867,6.81556807,22.35113912,1.50315472,19.16275755,8.60243031,0.0,0.0,0.0,0.0,16.96640923,5.62175668,15.19994367,0.0,0.0,0.0,16.6788,2.81413845,-4.25112,-3.88648,-3.85207,73169
0.0,41,2.0,1.38629436,0.22222222,0.21072103,22.40262867,6.81556807,22.35113912,0.9686809,11.35452251,7.04552337,0.0,0.0,0.0,0.0,16.96640923,5.62175668,15.19994367,0.0,0.0,0.0,3.18098,1.15718933,-9.49097,-9.22971,-9.60073,71968
0.0,41,0.0,0.0,0.0,0.0,22.40262867,6.81556807,22.35113912,0.0,0.0,0.0,2.0,1.09861229,0.01290323,0.01282069,16.96640923,5.62175668,15.19994367,0.07787995,12.55389528,1.35000626,6.37783,1.85282791,-9.49097,-5.96049,-6.19698,104829
0.0,41,1.0,0.69314718,0.11111111,0.10536052,22.40262867,6.81556807,22.35113912,0.58172516,7.10210066,4.87160528,12.0,2.56494936,0.07017544,0.0678226,16.96640923,5.62175668,15.19994367,0.36498164,75.32337166,2.80581288,11.3698,2.43096072,-6.03139,-5.51854,-5.80361,75918
0.0,41,1.0,0.69314718,0.11111111,0.10536052,22.40262867,6.81556807,22.35113912,0.58172516,7.10210066,4.87160528,5.0,1.79175947,0.03546099,0.03484673,16.96640923,5.62175668,15.19994367,0.20096894,31.38473819,2.18074737,10.0254,2.30512187,-9.49097,-5.66606,-6.01497,77665
0.0,41,0.0,0.0,0.0,0.0,22.40262867,6.81556807,22.35113912,0.0,0.0,0.0,4.0,2.48490665,0.05797101,0.05735085,16.96640923,5.62175668,15.19994367,0.22026843,15.8005536,2.08670654,13.3104,2.58854568,-4.30412,-4.38073,-4.36787,109306
0.0,41,0.0,0.0,0.0,0.0,22.40262867,6.81556807,22.35113912,0.0,0.0,0.0,4.0,2.07944154,0.06349206,0.06226837,16.96640923,5.62175668,15.19994367,0.30780736,21.81552239,2.65121642,12.7188,2.54308121,-5.00184,-4.98388,-4.9734,109427
0.0,41,1.0,0.69314718,0.25,0.22314355,22.40262867,6.81556807,22.35113912,1.02083998,7.10210066,5.67827027,2.0,1.09861229,0.05405405,0.05264373,16.96640923,5.62175668,15.19994367,0.29214296,12.55389528,2.56266963,10.696,2.36986984,-5.47053,-5.51528,-5.5505,78985
